motif	ntarget_hits	nrandom_hits	Posison.Test	max.class	max.FC	Poison.Test.P.value	Q1	Median	Q3	IQR	Outlier	max.peak	peak.IQR.ratio	peak.Test
ZNF586_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF587_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF589_1.motif	8	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF592_1.motif	4740	4177	Not-Overlapped	NA	NA	0.668962532666344	NA	NA	NA	NA	NA	NA	NA	NA
ZNF592_5.motif	1349	1206	Not-Overlapped	NA	NA	0.668328265581622	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_2.motif	1468	1568	Not-Overlapped	NA	NA	0.999999417529445	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_3.motif	333	352	Not-Overlapped	NA	NA	0.572985634585586	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_4.motif	8	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF595_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF596_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF597_1.motif	47	44	Not-Overlapped	NA	NA	0.391468322454986	NA	NA	NA	NA	NA	NA	NA	NA
ZNF597_2.motif	6167	5822	Not-Overlapped	NA	NA	0.450421709532121	NA	NA	NA	NA	NA	NA	NA	NA
ZNF599_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF600_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF600_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF605_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF606_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF607_1.motif	16	11	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF607_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF610_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF611_1.motif	19507	18937	Not-Overlapped	NA	NA	0.000512101097719318	NA	NA	NA	NA	NA	NA	NA	NA
ZNF611_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF613_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF614_1.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF615_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF616_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF616_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF619_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF620_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF621_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF623_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF624_1.motif	211	167	Not-Overlapped	NA	NA	0.258209052404011	NA	NA	NA	NA	NA	NA	NA	NA
ZNF624_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF625_1.motif	5	4	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF626_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF627_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF628_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF628_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF629_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF639_1.motif	29	20	Not-Overlapped	NA	NA	0.322245265435506	NA	NA	NA	NA	NA	NA	NA	NA
ZNF639_2.motif	1074	1102	Not-Overlapped	NA	NA	0.544728872260277	NA	NA	NA	NA	NA	NA	NA	NA
ZNF641_1.motif	197	198	Not-Overlapped	NA	NA	0.975240036300983	NA	NA	NA	NA	NA	NA	NA	NA
ZNF641_2.motif	386	358	Not-Overlapped	NA	NA	0.953257999577825	NA	NA	NA	NA	NA	NA	NA	NA
ZNF644_1.motif	2898	3031	Not-Overlapped	NA	NA	0.66661469242488	NA	NA	NA	NA	NA	NA	NA	NA
ZNF646_15.motif	120	109	Not-Overlapped	NA	NA	0.538577269034762	NA	NA	NA	NA	NA	NA	NA	NA
ZNF646_2.motif	6222	5489	Not-Overlapped	NA	NA	0.00241198550771747	NA	NA	NA	NA	NA	NA	NA	NA
ZNF646_8.motif	9568	8676	Not-Overlapped	NA	NA	0.252322068954067	NA	NA	NA	NA	NA	NA	NA	NA
ZNF648_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF649_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF652_1.motif	10	7	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
ZNF653_1.motif	13	14	Not-Overlapped	NA	NA	0.301989848750989	NA	NA	NA	NA	NA	NA	NA	NA
ZNF654_1.motif	2373	2198	Not-Overlapped	NA	NA	0.834414598047404	NA	NA	NA	NA	NA	NA	NA	NA
ZNF655_1.motif	118	112	Not-Overlapped	NA	NA	0.0297092408790847	NA	NA	NA	NA	NA	NA	NA	NA
ZNF655_2.motif	2201	2112	Not-Overlapped	NA	NA	0.665653092660994	NA	NA	NA	NA	NA	NA	NA	NA
ZNF658_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF658_2.motif	5	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF660_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF66_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF662_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF664_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF665_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF667_1.motif	258	190	Not-Overlapped	NA	NA	0.340182236908221	NA	NA	NA	NA	NA	NA	NA	NA
ZNF667_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF668_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF668_2.motif	63	54	Not-Overlapped	NA	NA	0.6352878612729	NA	NA	NA	NA	NA	NA	NA	NA
ZNF669_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF670_1.motif	31	21	Not-Overlapped	NA	NA	0.330301397071394	NA	NA	NA	NA	NA	NA	NA	NA
ZNF671_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF671_2.motif	1948	1876	Not-Overlapped	NA	NA	0.999977651224262	NA	NA	NA	NA	NA	NA	NA	NA
ZNF672_1.motif	6	8	Not-Overlapped	NA	NA	0.285666073142827	NA	NA	NA	NA	NA	NA	NA	NA
ZNF672_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF674_1.motif	26	24	Not-Overlapped	NA	NA	0.599994091202184	NA	NA	NA	NA	NA	NA	NA	NA
ZNF674_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF675_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF676_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF677_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF678_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF679_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF680_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF681_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF682_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF684_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF687_1.motif	6574	6152	Not-Overlapped	NA	NA	0.75273757026902	NA	NA	NA	NA	NA	NA	NA	NA
ZNF689_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF691_1.Infer.motif	187	184	Not-Overlapped	NA	NA	0.728827178270137	NA	NA	NA	NA	NA	NA	NA	NA
ZNF69_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF692_1.motif	47	34	Not-Overlapped	NA	NA	0.272208125665743	NA	NA	NA	NA	NA	NA	NA	NA
ZNF69_2.motif	16280	16175	Not-Overlapped	NA	NA	0.224340418167057	NA	NA	NA	NA	NA	NA	NA	NA
ZNF695_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF696_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF697_1.motif	287	310	Not-Overlapped	NA	NA	0.976845301867317	NA	NA	NA	NA	NA	NA	NA	NA
ZNF697_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF699_1.motif	70	80	Not-Overlapped	NA	NA	0.493623792086926	NA	NA	NA	NA	NA	NA	NA	NA
ZNF699_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_1.motif	17	21	Not-Overlapped	NA	NA	0.615537979575297	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_2.motif	368	328	Not-Overlapped	NA	NA	0.786747218927367	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF701_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF70_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705A_1.motif	834	829	Not-Overlapped	NA	NA	0.588034679016888	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705D_1.motif	834	857	Not-Overlapped	NA	NA	0.997937569219705	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705G_1.motif	1814	1766	Not-Overlapped	NA	NA	0.999802747886693	NA	NA	NA	NA	NA	NA	NA	NA
ZNF707_1.motif	2	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF708_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF709_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF710_1.motif	90	73	Not-Overlapped	NA	NA	0.239705662899684	NA	NA	NA	NA	NA	NA	NA	NA
ZNF710_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF711_1.motif	277	257	Not-Overlapped	NA	NA	0.674841936036594	NA	NA	NA	NA	NA	NA	NA	NA
ZNF71_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF713_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF714_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF716_1.motif	4908	5409	Not-Overlapped	NA	NA	0.999913372530015	NA	NA	NA	NA	NA	NA	NA	NA
ZNF716_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF717_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF717_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF718_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF718_2.motif	2823	2380	Not-Overlapped	NA	NA	0.960700935497028	NA	NA	NA	NA	NA	NA	NA	NA
ZNF7_1.motif	5	8	Not-Overlapped	NA	NA	0.287218606149038	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_2.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_6.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF724P_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF726_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF726_4.motif	2473	2450	Not-Overlapped	NA	NA	0.769063714536968	NA	NA	NA	NA	NA	NA	NA	NA
ZNF727_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_1.motif	176	173	Not-Overlapped	NA	NA	0.761530961910464	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_3.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_4.motif	129	118	Not-Overlapped	NA	NA	0.702951657148121	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_5.motif	424	488	Not-Overlapped	NA	NA	0.960220134971679	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_6.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF729_7.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF7_2.motif	2	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF730_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF730_2.motif	70	98	Not-Overlapped	NA	NA	0.702951657148121	NA	NA	NA	NA	NA	NA	NA	NA
ZNF732_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF735_1.motif	3	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF736_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF737_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF7_3.motif	2614	2616	Not-Overlapped	NA	NA	0.489914443206993	NA	NA	NA	NA	NA	NA	NA	NA
ZNF740_1.motif	82	43	Not-Overlapped	NA	NA	0.829898162205745	NA	NA	NA	NA	NA	NA	NA	NA
ZNF74_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF746_1.motif	297	265	Not-Overlapped	NA	NA	0.121769475996635	NA	NA	NA	NA	NA	NA	NA	NA
ZNF749_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF749_2.motif	20771	20748	Not-Overlapped	NA	NA	0.999999998623259	NA	NA	NA	NA	NA	NA	NA	NA
ZNF749_3.motif	104	87	Not-Overlapped	NA	NA	0.465213789664657	NA	NA	NA	NA	NA	NA	NA	NA
ZNF75A_1.motif	6	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ZNF761_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF761_2.motif	10	8	Not-Overlapped	NA	NA	0.285666073142827	NA	NA	NA	NA	NA	NA	NA	NA
ZNF76_1.Infer.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF763_1.motif	201	205	Not-Overlapped	NA	NA	0.250728654017672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF763_2.motif	762	791	Not-Overlapped	NA	NA	0.850620370638867	NA	NA	NA	NA	NA	NA	NA	NA
ZNF764_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF765_1.motif	86	88	Not-Overlapped	NA	NA	0.484327252547298	NA	NA	NA	NA	NA	NA	NA	NA
ZNF765_2.motif	1323	1262	Not-Overlapped	NA	NA	0.21662401468435	NA	NA	NA	NA	NA	NA	NA	NA
ZNF766_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF768_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF770_1.motif	4258	4212	Not-Overlapped	NA	NA	0.998546572916782	NA	NA	NA	NA	NA	NA	NA	NA
ZNF770_2.motif	3504	3305	Not-Overlapped	NA	NA	0.926674484698888	NA	NA	NA	NA	NA	NA	NA	NA
ZNF770_3.motif	2645	2707	Not-Overlapped	NA	NA	0.999804547096252	NA	NA	NA	NA	NA	NA	NA	NA
ZNF771_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF77_1.motif	8	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF772_1.motif	3437	3283	Not-Overlapped	NA	NA	0.843052716896893	NA	NA	NA	NA	NA	NA	NA	NA
ZNF772_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF77_2.motif	8	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF773_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF774_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF775_1.motif	115	110	Not-Overlapped	NA	NA	0.52148965131764	NA	NA	NA	NA	NA	NA	NA	NA
ZNF775_2.motif	379	366	Not-Overlapped	NA	NA	0.790150573798844	NA	NA	NA	NA	NA	NA	NA	NA
ZNF775_3.motif	578	559	Not-Overlapped	NA	NA	0.833564449075772	NA	NA	NA	NA	NA	NA	NA	NA
ZNF776_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF777_1.motif	6271	5906	Not-Overlapped	NA	NA	0.893347887718001	NA	NA	NA	NA	NA	NA	NA	NA
ZNF777_2.motif	904	741	Not-Overlapped	NA	NA	0.0157681632374625	NA	NA	NA	NA	NA	NA	NA	NA
ZNF778_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF780A_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF780B_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF781_1.motif	363	428	Not-Overlapped	NA	NA	0.579876843782641	NA	NA	NA	NA	NA	NA	NA	NA
ZNF782_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF784_1.motif	15	9	Not-Overlapped	NA	NA	0.291979135532724	NA	NA	NA	NA	NA	NA	NA	NA
ZNF785_1.motif	3	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF786_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF787_1.motif	3	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF788_1.motif	19170	18556	Not-Overlapped	NA	NA	0.518341131245401	NA	NA	NA	NA	NA	NA	NA	NA
ZNF788_2.motif	38	41	Not-Overlapped	NA	NA	0.385753456433745	NA	NA	NA	NA	NA	NA	NA	NA
ZNF788_3.motif	3090	3005	Not-Overlapped	NA	NA	0.96803761180292	NA	NA	NA	NA	NA	NA	NA	NA
ZNF789_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF790_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF791_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF79_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF792_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF793_1.motif	2	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF799_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF80_1.motif	1517	1491	Not-Overlapped	NA	NA	0.340021956630476	NA	NA	NA	NA	NA	NA	NA	NA
ZNF80_2.motif	1400	1454	Not-Overlapped	NA	NA	0.999986854339744	NA	NA	NA	NA	NA	NA	NA	NA
ZNF805_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF808_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF81_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF812_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF813_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF814_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF816_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF8_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF823_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF827_1.motif	11304	11444	Not-Overlapped	NA	NA	0.999994075459665	NA	NA	NA	NA	NA	NA	NA	NA
ZNF827_2.motif	2572	2468	Not-Overlapped	NA	NA	0.344361041004912	NA	NA	NA	NA	NA	NA	NA	NA
ZNF827_3.motif	3527	3465	Not-Overlapped	NA	NA	0.994923486098191	NA	NA	NA	NA	NA	NA	NA	NA
ZNF829_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF83_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF835_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF836_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF836_2.motif	0	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF837_1.motif	1358	1715	Not-Overlapped	NA	NA	0.99984943730237	NA	NA	NA	NA	NA	NA	NA	NA
ZNF837_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF841_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF841_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF84_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF844_1.motif	3	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF845_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF846_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF846_2.motif	1157	1169	Not-Overlapped	NA	NA	0.999876371536799	NA	NA	NA	NA	NA	NA	NA	NA
ZNF85_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
