motif	ntarget_hits	nrandom_hits	Posison.Test	max.class	max.FC	Poison.Test.P.value	Q1	Median	Q3	IQR	Outlier	max.peak	peak.IQR.ratio	peak.Test
ZNF541_1.motif	714	682	Not-Overlapped	NA	NA	0.717550879422711	NA	NA	NA	NA	NA	NA	NA	NA
ZNF543_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF544_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF546_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF547_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF548_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF549_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF549_2.motif	1468	1502	Not-Overlapped	NA	NA	0.532822064131522	NA	NA	NA	NA	NA	NA	NA	NA
ZNF550_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF551_1.motif	101554	106584	Not-Overlapped	NA	NA	0.999999999997349	NA	NA	NA	NA	NA	NA	NA	NA
ZNF551_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF552_1.motif	5	9	Not-Overlapped	NA	NA	0.287218606149038	NA	NA	NA	NA	NA	NA	NA	NA
ZNF554_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF555_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF556_1.motif	15	12	Not-Overlapped	NA	NA	0.295241472242587	NA	NA	NA	NA	NA	NA	NA	NA
ZNF557_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF558_1.motif	4	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF559_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF560_1.motif	225	222	Not-Overlapped	NA	NA	0.662791187178797	NA	NA	NA	NA	NA	NA	NA	NA
ZNF560_2.motif	5700	5517	Not-Overlapped	NA	NA	0.999999780327876	NA	NA	NA	NA	NA	NA	NA	NA
ZNF560_3.motif	19923	19080	Not-Overlapped	NA	NA	0.103518096704744	NA	NA	NA	NA	NA	NA	NA	NA
ZNF561_1.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF562_1.motif	12	22	Not-Overlapped	NA	NA	0.332378764348573	NA	NA	NA	NA	NA	NA	NA	NA
ZNF563_1.motif	11	5	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF564_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF565_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF566_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF567_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF568_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF569_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF570_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF571_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF57_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF572_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF572_2.motif	258	246	Not-Overlapped	NA	NA	0.904917205116999	NA	NA	NA	NA	NA	NA	NA	NA
ZNF57_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF573_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_1.motif	12550	12400	Not-Overlapped	NA	NA	0.727333450608771	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_2.motif	68	68	Not-Overlapped	NA	NA	0.48043839574021	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_3.motif	867	836	Not-Overlapped	NA	NA	0.684869608343557	NA	NA	NA	NA	NA	NA	NA	NA
ZNF574_6.motif	68	68	Not-Overlapped	NA	NA	0.48043839574021	NA	NA	NA	NA	NA	NA	NA	NA
ZNF575_1.motif	155	164	Not-Overlapped	NA	NA	0.12250423791067	NA	NA	NA	NA	NA	NA	NA	NA
ZNF577_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF578_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF579_1.motif	3687	3616	Not-Overlapped	NA	NA	0.999998419960546	NA	NA	NA	NA	NA	NA	NA	NA
ZNF579_2.motif	16916	16963	Not-Overlapped	NA	NA	0.567125106313261	NA	NA	NA	NA	NA	NA	NA	NA
ZNF579_3.motif	374	452	Not-Overlapped	NA	NA	0.34952720291141	NA	NA	NA	NA	NA	NA	NA	NA
ZNF581_1.motif	17709	18524	Not-Overlapped	NA	NA	0.999999863336177	NA	NA	NA	NA	NA	NA	NA	NA
ZNF581_2.motif	8846	9500	Not-Overlapped	NA	NA	0.999999662503372	NA	NA	NA	NA	NA	NA	NA	NA
ZNF582_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF583_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF584_1.motif	4	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585A_1.motif	14	25	Not-Overlapped	NA	NA	0.340956280847891	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585A_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585B_1.motif	68	52	Not-Overlapped	NA	NA	0.199875335538461	NA	NA	NA	NA	NA	NA	NA	NA
ZNF585B_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF586_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF587_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF589_1.motif	34	49	Not-Overlapped	NA	NA	0.429660353914009	NA	NA	NA	NA	NA	NA	NA	NA
ZNF592_1.motif	37855	36521	Not-Overlapped	NA	NA	0.0301159577628083	NA	NA	NA	NA	NA	NA	NA	NA
ZNF592_5.motif	10622	10462	Not-Overlapped	NA	NA	0.769954120620394	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_1.motif	3	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_2.motif	11910	12206	Not-Overlapped	NA	NA	0.999973682806574	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_3.motif	2737	2703	Not-Overlapped	NA	NA	0.988342097710336	NA	NA	NA	NA	NA	NA	NA	NA
ZNF594_4.motif	38	26	Not-Overlapped	NA	NA	0.800851726528544	NA	NA	NA	NA	NA	NA	NA	NA
ZNF595_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF596_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF597_1.motif	414	420	Not-Overlapped	NA	NA	0.390344265092445	NA	NA	NA	NA	NA	NA	NA	NA
ZNF597_2.motif	49692	48668	Not-Overlapped	NA	NA	0.0566013169528233	NA	NA	NA	NA	NA	NA	NA	NA
ZNF599_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF600_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF600_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF605_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF606_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF607_1.motif	138	125	Not-Overlapped	NA	NA	0.126587712507692	NA	NA	NA	NA	NA	NA	NA	NA
ZNF607_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF610_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF611_1.motif	158433	154141	Overlapped	-50	1.23126142595978	3.29538547249705e-12	-0.0337900385825936	0.0430802719013338	0.134715569859307	0.1685056084419	0.640232395185008	0.286314202555274	0.899665204604969	NS
ZNF611_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF613_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF614_1.motif	3	4	Not-Overlapped	NA	NA	0.275251164226162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF615_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF616_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF616_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF619_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF620_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF621_1.motif	5	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF623_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF624_1.motif	1684	1532	Not-Overlapped	NA	NA	0.344381541595441	NA	NA	NA	NA	NA	NA	NA	NA
ZNF624_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF625_1.motif	21	21	Not-Overlapped	NA	NA	0.326223602045821	NA	NA	NA	NA	NA	NA	NA	NA
ZNF626_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF627_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF628_1.motif	7	11	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
ZNF628_2.motif	4	3	Not-Overlapped	NA	NA	0.272413523357851	NA	NA	NA	NA	NA	NA	NA	NA
ZNF629_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF639_1.motif	227	211	Not-Overlapped	NA	NA	0.456140136978341	NA	NA	NA	NA	NA	NA	NA	NA
ZNF639_2.motif	8975	9185	Not-Overlapped	NA	NA	0.939122882618038	NA	NA	NA	NA	NA	NA	NA	NA
ZNF641_1.motif	1731	1473	Not-Overlapped	NA	NA	0.42539494613291	NA	NA	NA	NA	NA	NA	NA	NA
ZNF641_2.motif	2811	2380	Not-Overlapped	NA	NA	0.0236672910401394	NA	NA	NA	NA	NA	NA	NA	NA
ZNF644_1.motif	23867	23472	Not-Overlapped	NA	NA	0.999058335037196	NA	NA	NA	NA	NA	NA	NA	NA
ZNF646_15.motif	977	926	Not-Overlapped	NA	NA	0.954055735195707	NA	NA	NA	NA	NA	NA	NA	NA
ZNF646_2.motif	50374	47943	Overlapped	0	1.30927835051546	4.41903144375214e-06	-0.000502149254920585	0.0242545890244826	0.0526712093387926	0.0531733585937132	0.212191285119932	0.0956492699620989	0.808263042996644	NS
ZNF646_8.motif	79606	76181	Overlapped	-50	1.30346820809249	3.8966973050949e-07	-0.0133134399326863	0.0343638028076099	0.0865214428431668	0.0998348827758532	0.386026091170726	0.112876693363753	0.263988395516611	NS
ZNF648_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF649_1.motif	1	7	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
ZNF652_1.motif	99	62	Not-Overlapped	NA	NA	0.621983403445196	NA	NA	NA	NA	NA	NA	NA	NA
ZNF653_1.motif	73	89	Not-Overlapped	NA	NA	0.702951657148121	NA	NA	NA	NA	NA	NA	NA	NA
ZNF654_1.motif	18881	18354	Not-Overlapped	NA	NA	0.0312437042144722	NA	NA	NA	NA	NA	NA	NA	NA
ZNF655_1.motif	1043	954	Not-Overlapped	NA	NA	0.582201345860373	NA	NA	NA	NA	NA	NA	NA	NA
ZNF655_2.motif	18395	17586	Not-Overlapped	NA	NA	0.211624893076328	NA	NA	NA	NA	NA	NA	NA	NA
ZNF658_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF658_2.motif	65	64	Not-Overlapped	NA	NA	0.475475858554319	NA	NA	NA	NA	NA	NA	NA	NA
ZNF660_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF66_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF662_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF664_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF665_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF667_1.motif	1889	1827	Not-Overlapped	NA	NA	0.810906867136371	NA	NA	NA	NA	NA	NA	NA	NA
ZNF667_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF668_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF668_2.motif	490	499	Not-Overlapped	NA	NA	0.425669147702207	NA	NA	NA	NA	NA	NA	NA	NA
ZNF669_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF670_1.motif	234	183	Not-Overlapped	NA	NA	0.226805248733253	NA	NA	NA	NA	NA	NA	NA	NA
ZNF671_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF671_2.motif	15553	15281	Not-Overlapped	NA	NA	0.99968156096582	NA	NA	NA	NA	NA	NA	NA	NA
ZNF672_1.motif	95	81	Not-Overlapped	NA	NA	0.420225116180744	NA	NA	NA	NA	NA	NA	NA	NA
ZNF672_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF674_1.motif	196	187	Not-Overlapped	NA	NA	0.574437212298077	NA	NA	NA	NA	NA	NA	NA	NA
ZNF674_2.motif	5	2	Not-Overlapped	NA	NA	0.271016530930375	NA	NA	NA	NA	NA	NA	NA	NA
ZNF675_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF676_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF677_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF678_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF679_1.motif	1	6	Not-Overlapped	NA	NA	0.281107571975655	NA	NA	NA	NA	NA	NA	NA	NA
ZNF680_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF681_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF682_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF684_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF687_1.motif	54010	52114	Overlapped	0	1.36688311688312	4.39566726621437e-08	-0.0106859131762339	0.0203125602111035	0.0460818882576243	0.0567678014338582	0.216385292559199	0.105016759355923	1.03817427502393	NS
ZNF689_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF691_1.Infer.motif	1415	1491	Not-Overlapped	NA	NA	0.996125041350628	NA	NA	NA	NA	NA	NA	NA	NA
ZNF69_1.motif	1	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF692_1.motif	267	287	Not-Overlapped	NA	NA	0.607450845188771	NA	NA	NA	NA	NA	NA	NA	NA
ZNF69_2.motif	135288	134483	Not-Overlapped	NA	NA	0.685004861997957	NA	NA	NA	NA	NA	NA	NA	NA
ZNF695_1.motif	3	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF696_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF697_1.motif	2559	2686	Not-Overlapped	NA	NA	0.999926513563442	NA	NA	NA	NA	NA	NA	NA	NA
ZNF697_2.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF699_1.motif	719	753	Not-Overlapped	NA	NA	0.99894970026889	NA	NA	NA	NA	NA	NA	NA	NA
ZNF699_2.motif	10	9	Not-Overlapped	NA	NA	0.290374854568259	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_1.motif	189	173	Not-Overlapped	NA	NA	0.627812784110557	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_2.motif	2805	2823	Not-Overlapped	NA	NA	0.993154170930382	NA	NA	NA	NA	NA	NA	NA	NA
ZNF700_3.motif	9	7	Not-Overlapped	NA	NA	0.284130234039909	NA	NA	NA	NA	NA	NA	NA	NA
ZNF701_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF70_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705A_1.motif	7309	7443	Not-Overlapped	NA	NA	0.999999334661056	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705D_1.motif	7309	7443	Not-Overlapped	NA	NA	0.999999334661056	NA	NA	NA	NA	NA	NA	NA	NA
ZNF705G_1.motif	15214	15333	Not-Overlapped	NA	NA	0.999999746369178	NA	NA	NA	NA	NA	NA	NA	NA
ZNF707_1.motif	33	31	Not-Overlapped	NA	NA	0.347685681127783	NA	NA	NA	NA	NA	NA	NA	NA
ZNF708_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF709_1.motif	10	16	Not-Overlapped	NA	NA	0.282610821023653	NA	NA	NA	NA	NA	NA	NA	NA
ZNF710_1.motif	739	698	Not-Overlapped	NA	NA	0.968579566371706	NA	NA	NA	NA	NA	NA	NA	NA
ZNF710_2.motif	0	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF711_1.motif	2358	2312	Not-Overlapped	NA	NA	0.317489360765338	NA	NA	NA	NA	NA	NA	NA	NA
ZNF71_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF713_1.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ZNF714_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF716_1.motif	43422	44267	Not-Overlapped	NA	NA	0.999999927421108	NA	NA	NA	NA	NA	NA	NA	NA
ZNF716_2.motif	1	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ZNF717_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF717_2.motif	9	5	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ZNF718_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF718_2.motif	21016	20326	Not-Overlapped	NA	NA	0.00124996114652943	NA	NA	NA	NA	NA	NA	NA	NA
ZNF7_1.motif	53	51	Not-Overlapped	NA	NA	0.416127744341914	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_1.motif	1	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_2.motif	3	6	Not-Overlapped	NA	NA	0.282610821023653	NA	NA	NA	NA	NA	NA	NA	NA
ZNF721_6.motif	23	21	Not-Overlapped	NA	NA	0.324222230254129	NA	NA	NA	NA	NA	NA	NA	NA
ZNF724P_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF726_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ZNF726_4.motif	20555	19979	Not-Overlapped	NA	NA	0.960905512270719	NA	NA	NA	NA	NA	NA	NA	NA
ZNF727_1.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
EMX1_1.motif	7420	6965	Overlapped	0	1.92105263157895	7.61215410571423e-06	-0.0040072773417318	0.00479108608427156	0.014648261601978	0.0186555389437098	0.0706148784331072	0.033129360951697	0.990649447624267	NS
EMX1_2.motif	42	67	Not-Overlapped	NA	NA	0.343170282671578	NA	NA	NA	NA	NA	NA	NA	NA
EMX2_1.motif	66	74	Not-Overlapped	NA	NA	0.338770663662968	NA	NA	NA	NA	NA	NA	NA	NA
EN1_2.motif	13485	12824	Not-Overlapped	NA	NA	0.000115687204634916	NA	NA	NA	NA	NA	NA	NA	NA
EN1_3.motif	50	46	Not-Overlapped	NA	NA	0.340956280847891	NA	NA	NA	NA	NA	NA	NA	NA
EN2_1.motif	7183	6932	Not-Overlapped	NA	NA	0.0027647103159893	NA	NA	NA	NA	NA	NA	NA	NA
ENO1_1.motif	812	980	Not-Overlapped	NA	NA	0.9999525000804	NA	NA	NA	NA	NA	NA	NA	NA
EOMES_1.motif	1116	1119	Not-Overlapped	NA	NA	0.0455503262812504	NA	NA	NA	NA	NA	NA	NA	NA
EOMES_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
EPAS1_1.motif	52	79	Not-Overlapped	NA	NA	0.678850457474471	NA	NA	NA	NA	NA	NA	NA	NA
ERF_1.motif	183	156	Not-Overlapped	NA	NA	0.941779060261824	NA	NA	NA	NA	NA	NA	NA	NA
ERG_1.motif	66	74	Not-Overlapped	NA	NA	0.959572318005487	NA	NA	NA	NA	NA	NA	NA	NA
ERG_2.motif	0	2	Not-Overlapped	NA	NA	0.269633793527669	NA	NA	NA	NA	NA	NA	NA	NA
ERG_3.motif	1219	1302	Not-Overlapped	NA	NA	0.959416434563093	NA	NA	NA	NA	NA	NA	NA	NA
ESR1_1.motif	22	6	Not-Overlapped	NA	NA	0.278148544902227	NA	NA	NA	NA	NA	NA	NA	NA
ESR2_1.motif	53	24	Not-Overlapped	NA	NA	0.322245265435506	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA_1.motif	608	639	Not-Overlapped	NA	NA	0.976873337299443	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA_2.motif	1	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA_3.motif	42	20	Not-Overlapped	NA	NA	0.31271138184274	NA	NA	NA	NA	NA	NA	NA	NA
ESRRA_4.motif	0	1	Not-Overlapped	NA	NA	0.266910219855672	NA	NA	NA	NA	NA	NA	NA	NA
ESRRB_1.motif	470	473	Not-Overlapped	NA	NA	0.975625439118632	NA	NA	NA	NA	NA	NA	NA	NA
ESRRG_3.motif	516	500	Not-Overlapped	NA	NA	0.957117086296302	NA	NA	NA	NA	NA	NA	NA	NA
ESX1_1.motif	13485	12824	Not-Overlapped	NA	NA	0.000115687204634916	NA	NA	NA	NA	NA	NA	NA	NA
ETS1_1.motif	940	1035	Not-Overlapped	NA	NA	0.999676006548899	NA	NA	NA	NA	NA	NA	NA	NA
ETS1_2.motif	0	0	Not-Overlapped	NA	NA	0.264241117657115	NA	NA	NA	NA	NA	NA	NA	NA
ETS1_3.motif	5	4	Not-Overlapped	NA	NA	0.593994150290162	NA	NA	NA	NA	NA	NA	NA	NA
ETS2_1.motif	3492	3405	Not-Overlapped	NA	NA	0.607026514646575	NA	NA	NA	NA	NA	NA	NA	NA
ETV1_1.motif	193	191	Not-Overlapped	NA	NA	0.979155426536211	NA	NA	NA	NA	NA	NA	NA	NA
ETV2_1.motif	63	56	Not-Overlapped	NA	NA	0.638703387408776	NA	NA	NA	NA	NA	NA	NA	NA
ETV3_1.motif	108	119	Not-Overlapped	NA	NA	0.932217851528201	NA	NA	NA	NA	NA	NA	NA	NA
ETV4_1.motif	258	261	Not-Overlapped	NA	NA	0.951486985788676	NA	NA	NA	NA	NA	NA	NA	NA
ETV5_1.motif	28	23	Not-Overlapped	NA	NA	0.384909028353496	NA	NA	NA	NA	NA	NA	NA	NA
ETV6_1.motif	12	11	Not-Overlapped	NA	NA	0.596979045517751	NA	NA	NA	NA	NA	NA	NA	NA
ETV7_1.motif	23	25	Not-Overlapped	NA	NA	0.599994091202184	NA	NA	NA	NA	NA	NA	NA	NA
EVX1_1.motif	13390	12798	Not-Overlapped	NA	NA	1.72699458342774e-05	NA	NA	NA	NA	NA	NA	NA	NA
EVX2_1.motif	11488	10859	Not-Overlapped	NA	NA	4.64699224126772e-05	NA	NA	NA	NA	NA	NA	NA	NA
FERD3L_1.motif	388	405	Not-Overlapped	NA	NA	0.96281421180997	NA	NA	NA	NA	NA	NA	NA	NA
