prmtrID	iPS_DE_66h_rep1	iPS_DE_00h_rep1	iPS_DE_96h_rep1	iPS_DE_48h_rep1	iPS_DE_72h_rep1	iPS_DE_60h_rep1	iPS_DE_54h_rep1	iPS_DE_66h_rep2	iPS_DE_00h_rep2	iPS_DE_96h_rep2	iPS_DE_48h_rep2	iPS_DE_72h_rep2	iPS_DE_60h_rep2	iPS_DE_54h_rep2	iPS_DE_66h_rep3	iPS_DE_00h_rep3	iPS_DE_96h_rep3	iPS_DE_48h_rep3	iPS_DE_72h_rep3	iPS_DE_60h_rep3	iPS_DE_54h_rep3
cg19645639	0	0	94.84067	100.07005	104.43864	0	0	0	0	110.55832	210.88148	361.14121	134.22819	0	0	0	305.59234	0	227.63487	0	0
cg20002209	119.91846	0	0	0	0	231.85718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.31626
cg20012601	4796.73822	114.61318	2465.85736	1601.12078	2297.65013	2202.64317	1764.91352	2728.69023	391.59379	1768.93311	1370.72965	2648.36885	3087.24832	2098.08550	3756.10367	0	3055.92340	1761.53253	2276.34874	2437.24104	1989.06017
cg20517614	0	0	0	0	104.43864	0	117.66090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg20729622	959.34764	114.61318	758.72534	700.49034	1775.45692	347.78576	705.96541	779.62578	261.06252	1216.14151	421.76297	601.90201	671.14094	917.91240	500.81382	0	509.32057	550.47892	1479.62668	243.72410	497.26504
cg20992011	119.91846	229.22636	189.68134	0	208.87728	0	235.32180	0	130.53126	110.55832	210.88148	120.38040	268.45638	131.13034	0	0	305.59234	440.38313	227.63487	243.72410	0
cg21194128	0	0	189.68134	0	0	0	0	0	0	331.67496	0	0	0	0	125.20346	0	0	0	0	0	0
cg21567502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg21654974	239.83691	1375.35817	379.36267	0	104.43864	231.85718	0	0	783.18757	442.23328	210.88148	0	134.22819	0	125.20346	759.58982	509.32057	0	113.81744	0	0
cg21781988	599.59228	114.61318	189.68134	0	731.07050	347.78576	235.32180	129.93763	130.53126	221.11664	210.88148	120.38040	134.22819	262.26069	500.81382	253.19661	203.72823	220.19157	227.63487	121.86205	248.63252
cg21817212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg22176120	0	0	0	100.07005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg22193146	119.91846	0	284.52200	0	208.87728	0	0	129.93763	130.53126	0	0	0	0	0	125.20346	0	0	110.09578	0	0	0
cg22251024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg22482700	839.42919	687.67908	758.72534	200.14010	522.19321	347.78576	117.66090	779.62578	652.65631	442.23328	0	361.14121	268.45638	393.39103	500.81382	1139.38473	407.45645	110.09578	682.90462	365.58616	372.94878
cg22571544	119.91846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg23011905	119.91846	343.83954	0	0	0	0	0	0	0	221.11664	0	120.38040	0	0	0	0	0	0	227.63487	0	0
cg23023970	1918.69529	687.67908	474.20334	4503.15221	2297.65013	3130.07188	2235.55712	2079.00208	652.65631	773.90824	4955.71489	1564.94523	2550.33557	2753.73721	2253.66220	253.19661	713.04879	3523.06507	1593.44412	3412.13746	1864.74391
cg23245885	0	0	0	0	0	0	0	259.87526	0	0	105.44074	0	0	0	0	0	0	0	0	0	0
cg23461741	0	0	0	0	0	0	117.66090	0	0	0	0	0	0	0	0	0	0	0	0	121.86205	0
cg23502298	12231.68246	4126.07450	6354.32473	8205.74402	9399.47781	9274.28704	9765.85481	8575.88358	4438.06292	5859.59093	10754.95571	10713.85578	9261.74497	8916.86336	8263.42807	3671.35080	5093.20566	10569.19520	9446.84726	10358.27443	7956.24068
cg23511694	0	0	94.84067	100.07005	0	0	0	0	0	0	105.44074	120.38040	0	0	0	0	0	0	0	243.72410	124.31626
cg23535950	0	0	94.84067	0	0	0	235.32180	0	0	0	0	120.38040	0	0	0	0	0	0	0	121.86205	0
cg23638049	1079.26610	1260.74499	663.88467	1300.91064	1148.82507	1623.00023	1294.26991	1169.43867	1044.25010	1437.25815	1159.84817	963.04322	1073.82550	786.78206	1252.03456	886.18813	1120.50525	1431.24518	1138.17437	974.89642	870.21382
cg23949524	359.75537	114.61318	663.88467	500.35025	417.75457	0	235.32180	129.93763	0	552.79160	0	240.76080	134.22819	131.13034	125.20346	126.59830	101.86411	0	227.63487	121.86205	248.63252
cg24085073	0	0	0	0	0	0	0	0	0	0	0	0	0	131.13034	0	0	0	0	0	0	0
cg24119812	0	343.83954	0	0	208.87728	0	0	129.93763	0	0	210.88148	0	402.68456	131.13034	0	506.39321	0	0	0	121.86205	248.63252
cg24226687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg24242856	0	0	0	0	104.43864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg24322333	0	0	0	0	0	0	0	0	0	110.55832	0	0	0	0	0	0	0	0	0	0	0
cg24465367	119.91846	114.61318	0	100.07005	104.43864	0	117.66090	0	0	0	0	120.38040	134.22819	0	125.20346	126.59830	0	0	113.81744	0	0
cg24640561	359.75537	0	94.84067	0	417.75457	115.92859	352.98270	129.93763	0	0	0	240.76080	268.45638	131.13034	0	0	407.45645	110.09578	113.81744	365.58616	124.31626
cg24688946	0	114.61318	0	0	0	0	117.66090	129.93763	261.06252	0	105.44074	240.76080	0	131.13034	125.20346	0	101.86411	0	0	0	0
cg24836072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg24852079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.59830	0	0	0	0	0
cg25145905	8034.53652	13295.12894	14415.78149	10107.07495	9503.91645	7767.21540	7177.31498	6886.69439	14750.03263	11940.29851	9278.78532	9148.91056	6711.40940	6687.64752	8889.44535	15824.78795	11103.18835	10238.90785	8991.57751	7067.99903	7956.24068
cg25723806	0	0	94.84067	0	0	0	0	129.93763	0	110.55832	0	0	0	0	0	0	0	0	0	0	0
cg25773695	0	0	0	0	0	0	0	0	0	110.55832	105.44074	0	0	0	0	0	0	0	0	0	0
cg25813965	359.75537	0	94.84067	0	417.75457	115.92859	352.98270	129.93763	0	0	0	240.76080	268.45638	131.13034	0	0	407.45645	110.09578	113.81744	365.58616	124.31626
cg26020069	239.83691	114.61318	948.40668	500.35025	208.87728	811.50012	352.98270	389.81289	0	663.34992	738.08520	842.66281	671.14094	131.13034	500.81382	0	814.91291	220.19157	682.90462	853.03437	497.26504
cg26049501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.19157	0	0	124.31626
cg26156279	119.91846	0	94.84067	0	0	115.92859	0	0	0	0	0	240.76080	0	0	125.20346	126.59830	0	0	0	0	0
cg26164712	359.75537	0	189.68134	0	0	115.92859	0	0	0	331.67496	0	120.38040	0	0	125.20346	0	0	0	0	121.86205	0
cg26273742	239.83691	0	0	0	417.75457	115.92859	705.96541	129.93763	0	110.55832	105.44074	120.38040	671.14094	262.26069	125.20346	0	305.59234	110.09578	455.26975	487.44821	0
cg26314240	359.75537	114.61318	0	100.07005	0	347.78576	235.32180	0	0	0	0	0	268.45638	393.39103	250.40691	126.59830	509.32057	0	113.81744	121.86205	372.94878
cg26541587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg26625211	239.83691	0	189.68134	0	104.43864	115.92859	470.64361	129.93763	130.53126	110.55832	105.44074	240.76080	268.45638	393.39103	250.40691	0	203.72823	110.09578	113.81744	365.58616	248.63252
cg26804299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg26856631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.59830	0	0	0	0	0
cg26963795	119.91846	0	1327.76935	100.07005	1044.38642	231.85718	352.98270	129.93763	0	1326.69983	0	963.04322	134.22819	131.13034	250.40691	0	611.18468	0	1251.99181	121.86205	124.31626
cg27047353	479.67382	114.61318	0	200.14010	0	0	117.66090	129.93763	130.53126	0	105.44074	0	402.68456	0	125.20346	0	101.86411	220.19157	113.81744	0	248.63252
cg27123273	1079.26610	0	569.04401	400.28020	417.75457	811.50012	352.98270	389.81289	130.53126	773.90824	843.52594	601.90201	536.91275	655.65172	0	0	814.91291	440.38313	910.53949	731.17231	994.53008
cg27148529	0	0	0	0	104.43864	115.92859	117.66090	129.93763	0	0	0	0	0	131.13034	0	0	0	0	227.63487	0	0
cg27209741	0	0	0	0	208.87728	0	0	0	0	442.23328	0	0	0	131.13034	0	0	101.86411	0	0	121.86205	0
cg27245185	959.34764	229.22636	94.84067	0	1253.26371	927.42870	235.32180	649.68815	391.59379	110.55832	527.20371	842.66281	536.91275	393.39103	751.22073	253.19661	407.45645	330.28735	455.26975	1096.75847	621.58130
cg27289137	1079.26610	0	2181.33536	500.35025	2506.52742	1854.85741	235.32180	1949.06445	130.53126	995.02488	316.32223	1564.94523	805.36913	393.39103	2128.45875	506.39321	1935.41815	220.19157	1251.99181	1462.34463	248.63252
cg27406433	0	0	0	0	104.43864	115.92859	235.32180	0	0	110.55832	105.44074	120.38040	402.68456	131.13034	0	0	0	110.09578	227.63487	609.31026	248.63252
cg27477067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cg27650500	0	0	0	0	0	115.92859	0	0	0	0	105.44074	0	0	0	0	0	0	220.19157	0	0	0
ch.17.49517645R	0	0	0	100.07005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ch.6.106373286R	599.59228	229.22636	948.40668	100.07005	417.75457	347.78576	235.32180	389.81289	130.53126	552.79160	210.88148	601.90201	268.45638	262.26069	500.81382	253.19661	713.04879	0	455.26975	0	124.31626
ch.7.1264585R	239.83691	0	474.20334	100.07005	208.87728	115.92859	470.64361	0	130.53126	773.90824	210.88148	240.76080	0	0	250.40691	0	305.59234	220.19157	569.08718	365.58616	248.63252
ch.7.2011899F	719.51073	0	758.72534	200.14010	731.07050	231.85718	823.62631	649.68815	130.53126	773.90824	316.32223	481.52161	939.59732	786.78206	1001.62764	126.59830	509.32057	660.57470	682.90462	609.31026	870.21382
ch.8.1820050F	0	0	0	0	0	0	117.66090	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ch.8.669769F	0	0	94.84067	100.07005	0	0	0	0	0	0	0	0	0	0	0	0	0	110.09578	0	0	0
